ImageId,6,7,8,10,12,14,16,18,20,25,30,35,40,45,50,60,70,80,100,pan,prop_count,fraction
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.5359,0.2181,0.1875,0.0053,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,,20/40
2,0.0,0.0,0.0,0.0,0.0,0.0,0.004757185332011892,0.006541129831516352,0.0836471754212091,0.4251734390485629,0.2549058473736373,0.0,0.1926660059464817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
3,0.0,0.0,0.0,0.0,0.0,0.0,0.004377238360525269,0.006963788300835655,0.06386788698766416,0.39216076402705935,0.25785913251094306,0.0,0.2210505372065261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0113,0.2324,0.7423000000000001,0.0063,0.0072,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0051792828685258965,0.007768924302788844,0.0896414342629482,0.449003984063745,0.2565737051792829,0.0,0.17270916334661351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
6,,,,,,,,,,,,,,,,,,,,,1800.0,
7,0.0,0.0,0.0,0.0,0.0,0.0,0.006147134642078128,0.008328375966686495,0.08189569700575054,0.43604997025580006,0.25104104699583574,0.0,0.1879833432480666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
8,0.0,0.0,0.0,0.0,0.0,0.0,0.020499999999999997,0.3859,0.561,0.0263,0.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0025911899541558705,0.007374925254135936,0.05421566673310743,0.32369942196531787,0.2547339047239386,0.0,0.25672712776559703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
10,0.0,0.0,0.0,0.0,0.0,0.0,0.005529225908372828,0.00730647709320695,0.07326224328593997,0.41883886255924174,0.2492101105845181,0.0,0.20161927330173768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
11,0.0,0.0,0.0,0.0,0.0,0.0,0.002791625124626122,0.004985044865403789,0.06819541375872383,0.4125623130608176,0.2630109670987039,0.0,0.20957128614157533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
12,0.0,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.2701,0.6369,0.061,0.005699999999999999,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
13,0.0,0.0,0.0,0.0,0.0,0.0,0.008199999999999999,0.2332,0.7199,0.0291,0.009399999999999999,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0212,0.5490999999999999,0.40979999999999994,0.0148,0.005,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.4462,0.5275,0.0178,0.003,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
16,0.0,0.0,0.0,0.0,0.0,0.0,0.031200000000000002,0.4067,0.4426,0.1117,0.0066,0.0,0.0014000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0412,0.4536,0.3801,0.0981,0.026099999999999998,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.4462,0.5275,0.0178,0.003,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
19,0.0,0.0,0.0,0.0,0.0,0.0,0.005793048341989611,0.008190171793847381,0.07810627247303235,0.4468637634838194,0.2540950858969237,0.0,0.1797842588893328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
20,0.0,0.0,0.0,0.0,0.0,0.0,0.015600000000000001,0.4669,0.5018,0.011399999999999999,0.0044,0.0,0.0007000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0118,0.5499,0.4104,0.0259,0.0016,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0369,0.4129,0.48719999999999997,0.0546,0.0078000000000000005,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047400000000000005,0.5946,0.30269999999999997,0.0483,0.005600000000000001,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,,20/40
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0074,0.2877,0.6973,0.005,0.0021,0.0,0.0007000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
25,0.0,0.0,0.0,0.0,0.0,0.0,0.011200000000000002,0.6628000000000001,0.314,0.0098,0.0018,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
26,0.0,0.0,0.0,0.0,0.0,0.0,0.011699999999999999,0.483,0.4643,0.0346,0.0062,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015600000000000001,0.6233,0.32189999999999996,0.0366,0.0033,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,,20/40
28,0.0,0.0,0.0,0.0,0.0,0.0,0.024900000000000002,0.701,0.2245,0.0341,0.0146,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0168,0.3925,0.5478999999999999,0.037599999999999995,0.0063,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
30,0.0,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.2701,0.6369,0.061,0.005699999999999999,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
31,,,,,,,,,,,,,,,,,,,,,1054.0,
32,0.0,0.0,0.0,0.0,0.0,0.0,0.014199999999999999,0.1478,0.7779,0.051500000000000004,0.008100000000000001,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0111,0.7564,0.21239999999999998,0.0115,0.0079,0.0,0.0014000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0091,0.4054,0.5357999999999999,0.045,0.0046,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
35,0.0,0.0,0.0,0.0,0.0,0.0,0.014199999999999999,0.1478,0.7779,0.051500000000000004,0.008100000000000001,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0178,0.1066,0.8087000000000001,0.059000000000000004,0.0076,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,0.5281,0.44780000000000003,0.0098,0.0043,0.0,0.0007000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
38,0.0,0.0,0.0,0.0,0.0,0.0,0.015600000000000001,0.4669,0.5018,0.011399999999999999,0.0044,0.0,0.0007000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
39,0.0,0.0,0.0,0.0,0.0,0.0,0.004594486616060727,0.005992808629644426,0.08469836196564123,0.46883739512584893,0.24870155813024372,0.0,0.1671993607670795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
40,0.0,0.0,0.0,0.0,0.0,0.0,0.004186602870813396,0.006379585326953751,0.07695374800637961,0.40071770334928236,0.24980063795853272,0.0,0.21152312599681022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0212,0.4803,0.4557,0.0355,0.0072,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2835.0,16/20
42,0.0,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.3835,0.5764,0.0288,0.0038,0.0,0.0007000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3029.0,16/20
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0113,0.5352,0.43329999999999996,0.0179,0.0019,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0182,0.154,0.7779,0.0401,0.0097,0.0,0.0014000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014499999999999999,0.4501,0.4302,0.1033,0.0013,0.0,0.0007000000000000001,0.0,0.0,0.0,0.0,0.0,,20/40
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.8448,0.1356,0.0072,0.005699999999999999,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0148,0.4794,0.47740000000000005,0.0265,0.0016,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2744.0,16/20
48,0.0,0.0,0.0,0.0,0.0,0.0,0.005699999999999999,0.40850000000000003,0.5588000000000001,0.0255,0.001,0.0,0.0014000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
49,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.6557999999999999,0.3135,0.0191,0.0012,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0085,0.253,0.7003,0.0342,0.0037,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
51,0.0,0.0,0.0,0.0,0.0,0.0,0.007925500297206262,0.3649692886863485,0.5930255597384586,0.03249455121854567,0.0009906875371507827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735.0,16/20
52,0.0,0.0,0.0,0.0,0.0,0.0,0.031200000000000002,0.4067,0.4426,0.1117,0.0066,0.0,0.0014000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
53,0.0,0.0,0.0,0.0,0.0,0.0,0.008374875373878364,0.34695912263210377,0.6073778664007975,0.035692921236291135,0.001395812562313061,0.0,0.0001994017946161515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2102.0,16/20
54,0.0,0.0,0.0,0.0,0.0,0.0,0.013500000000000002,0.5271,0.444,0.0124,0.003,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0091,0.4054,0.5357999999999999,0.045,0.0046,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0083,0.2907,0.6373,0.056100000000000004,0.0073,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0049711672300656205,0.007953867568104992,0.08629946311393916,0.44024656989461136,0.258103002585007,0.0,0.17916086697156486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0545,0.5661999999999999,0.2925,0.07980000000000001,0.006999999999999999,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,,20/40
59,0.0,0.0,0.0,0.0,0.0,0.0,0.013500000000000002,0.5913,0.3353,0.0536,0.0063,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
60,0.0,0.0,0.0,0.0,0.0,0.0,0.008199999999999999,0.2332,0.7199,0.0291,0.009399999999999999,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037200000000000004,0.7123,0.20440000000000003,0.0347,0.0109,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,,20/40
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0161,0.3582,0.5774,0.0408,0.0073,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0064,0.48619999999999997,0.4813,0.024300000000000002,0.0017000000000000001,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0418,0.4364,0.4064,0.1056,0.009300000000000001,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,,20/40
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0113,0.6557999999999999,0.2926,0.035,0.0049,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0163,0.575,0.3367,0.0567,0.015300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0212,0.5490999999999999,0.40979999999999994,0.0148,0.005,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0083,0.2907,0.6373,0.056100000000000004,0.0073,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
69,,,,,,,,,,,,,,,,,,,,,2400.0,
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0415,0.4189,0.4549,0.0675,0.0166,0.0,0.0007000000000000001,0.0,0.0,0.0,0.0,0.0,,20/40
71,,,,,,,,,,,,,,,,,,,,,688.0,
72,0.0,0.0,0.0,0.0,0.0,0.0,0.008469568642899349,0.33996454599172743,0.6129604096907623,0.036438841835729756,0.0009848335631278313,0.0,0.00019696671262556633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0118,0.4353,0.523,0.0218,0.0079,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2609.0,16/20
74,0.0,0.0,0.0,0.0,0.0,0.0,0.005793048341989611,0.008190171793847381,0.07810627247303235,0.4468637634838194,0.2540950858969237,0.0,0.1797842588893328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0115,0.40549999999999997,0.5154,0.0603,0.0067,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
76,0.0,0.0,0.0,0.0,0.0,0.0,0.015600000000000001,0.2425,0.6742,0.0608,0.0067,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0025911899541558705,0.007374925254135936,0.05421566673310743,0.32369942196531787,0.2547339047239386,0.0,0.25672712776559703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0113,0.2324,0.7423000000000001,0.0063,0.0072,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
79,0.0,0.0,0.0,0.0,0.0,0.0,0.005376344086021506,0.007367582636399841,0.09179609717244126,0.46555157307845474,0.24731182795698925,0.0,0.1648745519713262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0084,0.33409999999999995,0.5927,0.0557,0.0074,0.0,0.0007000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0473,0.4144,0.4531,0.0718,0.013500000000000002,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,,20/40
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0141,0.3812,0.5852,0.0141,0.0052,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014499999999999999,0.4501,0.4302,0.1033,0.0013,0.0,0.0007000000000000001,0.0,0.0,0.0,0.0,0.0,,20/40
84,0.0,0.0,0.0,0.0,0.0,0.0,0.013500000000000002,0.1335,0.8255,0.021099999999999997,0.0063,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0159,0.3968,0.5502,0.0346,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0126,0.5600999999999999,0.3567,0.0604,0.009300000000000001,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322,0.6002000000000001,0.2837,0.0709,0.008,0.0,0.0051,0.0,0.0,0.0,0.0,0.0,,20/40
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0418,0.48460000000000003,0.3981,0.0635,0.0115,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,,20/40
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0159,0.3746,0.5722999999999999,0.026099999999999998,0.0108,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.5307,0.4447,0.0109,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
91,0.0,0.0,0.0,0.0,0.0,0.0,0.005699999999999999,0.40850000000000003,0.5588000000000001,0.0255,0.001,0.0,0.0014000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
92,0.0,0.0,0.0,0.0,0.0,0.0,0.009592326139088728,0.01119104716227018,0.1085131894484412,0.5567545963229416,0.2182254196642686,0.0,0.09092725819344523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0168,0.3925,0.5478999999999999,0.037599999999999995,0.0063,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0473,0.4144,0.4531,0.0718,0.013500000000000002,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,,20/40
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0040999999999999995,0.4764,0.4732,0.043,0.0031,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
96,0.0,0.0,0.0,0.0,0.0,0.0,0.007589374875174755,0.33892550429398843,0.6167365688036747,0.033553025763930495,0.0015977631316157381,0.0,0.00039944078290393454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0040999999999999995,0.4764,0.4732,0.043,0.0031,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0143,0.47009999999999996,0.4857,0.0222,0.0079,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0051792828685258965,0.007768924302788844,0.0896414342629482,0.449003984063745,0.2565737051792829,0.0,0.17270916334661351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.5404,0.38530000000000003,0.0365,0.0132,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,2787.0,20/40
101,0.0,0.0,0.0,0.0,0.0,0.0,0.020499999999999997,0.3859,0.561,0.0263,0.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16/20
102,0.0,0.0,0.0,0.0,0.0,0.0,0.005191693290734825,0.00738817891373802,0.08446485623003194,0.42871405750798713,0.25459265175718854,0.0,0.1898961661341853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20/40_pdcpd_bash_lab
